"Longitude","Latitude","Year","Month","Country"
-5.979397,56.66787,2021,7,"United Kingdom of Great Britain and Northern Ireland"
-6.132605,56.68448,2021,7,"United Kingdom of Great Britain and Northern Ireland"
-5.628302,57.8446,2021,7,"United Kingdom of Great Britain and Northern Ireland"
-2.30862,50.58984,2021,7,"United Kingdom of Great Britain and Northern Ireland"
-5.285298,51.69749,2021,7,"United Kingdom of Great Britain and Northern Ireland"
-5.650911,56.50788,2021,7,"United Kingdom of Great Britain and Northern Ireland"
-4.857633,56.0865,2021,7,"United Kingdom of Great Britain and Northern Ireland"
-4.889776,56.12642,2021,7,"United Kingdom of Great Britain and Northern Ireland"
11.09721,58.89187,2021,7,"Sweden"
-2.390268,50.55903,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-5.056024,50.147914,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-4.454802,48.293559,2021,8,"France"
-4.438643,48.358357,2021,8,"France"
-1.312369,50.80389,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-5.656051,54.67017,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-5.539227,56.24234,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-5.881416,57.07891,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-5.601057,54.2543,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-1.312369,50.80389,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-6.264346,55.2913,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-5.574134,54.39137,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-5.574134,54.39137,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-5.539227,56.24234,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-5.573778,54.39117,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-5.119448,58.47531,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-1.312369,50.80389,2021,8,"United Kingdom of Great Britain and Northern Ireland"
1.340836,52.05069,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-5.601057,54.2543,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-5.544713,54.29023,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-2.410922,50.57747,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-5.574134,54.39137,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-1.945658,50.61841,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-2.30554,46.9921,2021,8,"France"
-5.629435,54.68334,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-5.056024,50.147914,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-5.601057,54.2543,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-5.54471,54.29036,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-5.601057,54.2543,2021,8,"United Kingdom of Great Britain and Northern Ireland"
-5.119448,58.47531,2021,8,"United Kingdom of Great Britain and Northern Ireland"
7.460131,62.916264,2021,8,"Norway"
-5.054149,56.21099,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.065723,56.23097,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.065723,56.23097,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.065611,56.23078,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.376113,56.51428,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.507976,54.69739,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-3.21033,47.65539,2021,9,"France"
-5.374218,56.51455,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.430277,57.23285,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.067415,56.70239,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.628669,54.45144,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.029364,50.18382,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.273801,56.54598,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.017673,50.14573,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.065611,56.23078,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.574134,54.39137,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.430277,57.23285,2021,9,"United Kingdom of Great Britain and Northern Ireland"
2.36981,51.04325,2021,9,"France"
-5.376113,56.51428,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.065611,56.23078,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-4.733622,54.827504,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-4.161696,50.365033,2021,9,"United Kingdom of Great Britain and Northern Ireland"
3.86763,51.777176,2021,9,"Netherlands"
3.86768,51.77713,2021,9,"Netherlands"
3.867653,51.777151,2021,9,"Netherlands"
-1.121353,50.788673,2021,9,"United Kingdom of Great Britain and Northern Ireland"
3.867742,51.777198,2021,9,"Netherlands"
3.867792,51.777203,2021,9,"Netherlands"
-5.527277,57.28022,2021,9,"United Kingdom of Great Britain and Northern Ireland"
3.8676,51.777064,2021,9,"Netherlands"
3.86766,51.7771,2021,9,"Netherlands"
3.867649,51.777062,2021,9,"Netherlands"
3.867675,51.777058,2021,9,"Netherlands"
3.867672,51.777089,2021,9,"Netherlands"
3.867453,51.776754,2021,9,"Netherlands"
3.867448,51.776753,2021,9,"Netherlands"
3.867477,51.776755,2021,9,"Netherlands"
3.86747,51.776742,2021,9,"Netherlands"
3.867453,51.77674,2021,9,"Netherlands"
3.867418,51.776751,2021,9,"Netherlands"
3.867454,51.77675,2021,9,"Netherlands"
3.867461,51.776735,2021,9,"Netherlands"
3.867464,51.776738,2021,9,"Netherlands"
3.867473,51.77674,2021,9,"Netherlands"
3.86744,51.776741,2021,9,"Netherlands"
-5.507976,54.69739,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-2.91667,47.56611,2021,9,"France"
-1.22266,44.70529,2021,9,"France"
-5.025852,50.16661,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.527277,57.28022,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.065723,56.23097,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.43018,57.23261,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.018445,50.14753,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.376113,56.51428,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.466588,57.23253,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.273801,56.54598,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.273801,56.54598,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.43018,57.23261,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-1.121353,50.788673,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.574134,54.39137,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-4.161696,50.365033,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.430277,57.23285,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-4.698928,53.30566,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-4.687137,53.29887,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-1.24472,49.58611,2021,9,"France"
-5.43018,57.23261,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-5.067415,56.70239,2021,9,"United Kingdom of Great Britain and Northern Ireland"
-1.24472,49.58611,2021,9,"France"
-1.24472,49.58611,2021,9,"France"
-5.507976,54.69739,2021,9,"United Kingdom of Great Britain and Northern Ireland"
9.808552,58.99358,2021,9,"Norway"
9.753881,59.02325,2021,9,"Norway"
8.522821,58.25454,2021,9,"Norway"
10.296316,59.043072,2021,9,"Norway"
10.5268,59.0267,2021,9,"Norway"
10.87016,59.04749,2021,9,"Norway"
8.581778,58.316602,2021,9,"Norway"
11.0867,58.88399,2021,9,"Sweden"
-5.463938,57.24218,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.265017,56.06869,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-3.21033,47.65539,2021,10,"France"
-5.101466,51.71068,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.275875,56.54522,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.275875,56.54522,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.618336,54.38963,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.788053,56.70105,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.275875,56.54522,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.567379,57.35735,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.265017,56.06869,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.918367,57.34808,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-4.65462,53.32131,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.534482,54.67296,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.788053,56.70105,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.787906,56.70057,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.032794,58.44998,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.618336,54.38963,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.787906,56.70057,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.126976,51.70169,2021,10,"United Kingdom of Great Britain and Northern Ireland"
0.11775,49.48892,2021,10,"France"
-5.787906,56.70057,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.78869,56.70195,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.429481,57.23339,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.618336,54.38963,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-2.86718,47.55745,2021,10,"France"
-1.539142,50.69436,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-2.411744,50.57376,2021,10,"United Kingdom of Great Britain and Northern Ireland"
3.7,43.42472,2021,10,"France"
-4.65462,53.32131,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-4.655763,53.32158,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.139715,51.70732,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.139715,51.70732,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.788053,56.70105,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.572665,54.38918,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-4.68075,53.3153,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-2.320546,50.61714,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.429481,57.23339,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-2.54824,47.29383,2021,10,"France"
-4.655763,53.32158,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-5.429356,57.23436,2021,10,"United Kingdom of Great Britain and Northern Ireland"
-2.240259,49.17456,2021,10,"Jersey"
-4.656138,53.3211,2021,10,"United Kingdom of Great Britain and Northern Ireland"
8.944219,58.5132,2021,10,"Norway"
10.868627,59.159868,2021,10,"Norway"
-4.977521,56.24871,2021,11,"United Kingdom of Great Britain and Northern Ireland"
3.699408,43.424888,2021,11,"France"
-5.566559,56.088309,2021,11,"United Kingdom of Great Britain and Northern Ireland"
1.252809,52.94249,2021,11,"United Kingdom of Great Britain and Northern Ireland"
-3.21095,47.66122,2021,11,"France"
-5.452665,50.113376,2021,11,"United Kingdom of Great Britain and Northern Ireland"
-5.574134,54.39137,2021,11,"United Kingdom of Great Britain and Northern Ireland"
-4.977521,56.24871,2021,11,"United Kingdom of Great Britain and Northern Ireland"
-4.977221,56.2491,2021,11,"United Kingdom of Great Britain and Northern Ireland"
-4.977521,56.24871,2021,11,"United Kingdom of Great Britain and Northern Ireland"
-5.27459,56.54504,2021,11,"United Kingdom of Great Britain and Northern Ireland"
