"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Laeso_seaway","Laeso_geodesic","Limfjord_seaway","Limfjord_geodesic","RavennaM_seaway","RavennaM_geodesic","SWC_seaway","SWC_geodesic"
50.160442,-5.088535,2006,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1510,1326,1342,1197,4909,1459,1536,1380
50.361075,-4.173498,2006,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1453,1263,1285,1135,4958,1405,1479,1317
50.362113,-4.117303,2006,4,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1453,1260,1285,1132,4958,1402,1479,1314
54.048132,-6.191557,2006,6,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1588,1144,1485,1013,5315,1712,1605,1188
51.869067,-8.211235,2006,6,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1833,1382,1665,1249,5041,1729,1859,1430
54.156736,7.887592,2006,6,"Germany","HUMAN_OBSERVATION",NA,NA,NA,535,401,365,314,5861,1127,562,460
53.557513,8.578375,2006,6,"Germany","HUMAN_OBSERVATION",NA,NA,NA,605,443,435,374,5899,1049,631,500
51.3334,3.20234,2006,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.08,930,837,760,728,5431,1029,956,896
51.3334,3.20346,2006,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.15,930,837,760,728,5431,1029,956,896
53.30141,-6.133267,2006,7,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1636,1179,1533,1046,5237,1667,1653,1225
50.160442,-5.088535,2006,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1510,1326,1342,1197,4909,1459,1536,1380
60.631631,-1.024889,2006,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",60.65,-0.94999999999999,4.57,848,790,745,712,6180,2007,865,795
60.631631,-1.024889,2006,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",60.65,-0.94999999999999,4.57,848,790,745,712,6180,2007,865,795
50.361856,-4.131352,2006,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1453,1261,1285,1133,4958,1403,1479,1315
60.631631,-1.024889,2006,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",60.65,-0.94999999999999,4.57,848,790,745,712,6180,2007,865,795
60.631631,-1.024889,2006,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",60.65,-0.94999999999999,4.57,848,790,745,712,6180,2007,865,795
60.631631,-1.024889,2006,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",60.65,-0.94999999999999,4.57,848,790,745,712,6180,2007,865,795
50.362113,-4.117303,2006,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1453,1260,1285,1132,4958,1402,1479,1314
50.362113,-4.117303,2005,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1453,1260,1285,1132,4958,1402,1479,1314
54.048132,-6.191557,2005,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1588,1144,1485,1013,5315,1712,1605,1188
53.30141,-6.133267,2005,8,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1636,1179,1533,1046,5237,1667,1653,1225
51.33311,3.20174,2004,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.06,930,837,760,728,5431,1029,956,896
50.714129,-1.980118,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.65,-1.84999999999999,11.63,1270,1123,1102,998,5079,1269,1297,1179
50.892426,-1.397107,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1235,1081,1067,957,5120,1253,1261,1137
51.33367,3.20337,2003,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.13,930,837,760,728,5431,1029,956,896
51.33319,3.20234,2000,5,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.09,930,837,760,728,5431,1029,956,896
51.33319,3.20183,1999,7,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.06,930,837,760,728,5431,1029,956,896
51.33319,3.20183,1999,7,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,4.06,930,837,760,728,5431,1029,956,896
51.67,3.75,1999,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,882,784,712,677,5484,1026,909,843
51.67,3.75,1999,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,882,784,712,677,5484,1026,909,843
51.67,3.75,1997,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,882,784,712,677,5484,1026,909,843
51.63,3.69,1994,9,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,885,790,715,683,5477,1025,911,849
53.298603,-6.138389,NA,NA,"Ireland","HUMAN_OBSERVATION",53.35,-6.14999999999999,5.77,1636,1177,1533,1045,5237,1671,1653,1223
52.172433,-6.588096,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1775,1270,1624,1138,5095,1639,1792,1319
51.472212,-9.466278,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1885,1478,1717,1346,4983,1797,1911,1526
51.652123,-9.788903,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1913,1486,1745,1354,5006,1825,1934,1533
51.7428,-9.537928,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1912,1466,1744,1333,5017,1811,1939,1513
51.873889,-9.5768,NA,NA,"Ireland","HUMAN_OBSERVATION",51.75,-9.54999999999999,13.91,1912,1466,1744,1334,5017,1812,1939,1513
53.866321,-9.666198,NA,NA,"Ireland","HUMAN_OBSERVATION",NA,NA,NA,1654,1360,1552,1229,5276,1905,1672,1401
55.134568,-7.6873,NA,NA,"Ireland","HUMAN_OBSERVATION",55.15,-7.54999999999999,8.9,1436,1180,1333,1051,5530,1851,1453,1218
54.664877,-5.671301,NA,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.75,-5.64999999999999,9.57,1467,1081,1364,950,5403,1724,1484,1123
58.366,11.241,2024,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,123,124,207,209,6333,1550,84,82
60.0992,5.19962,2022,6,"Norway","MATERIAL_SAMPLE",NA,NA,NA,561,468,458,421,6327,1806,578,463
60.1184,5.05692,2022,6,"Norway","MATERIAL_SAMPLE",NA,NA,NA,572,475,469,427,6337,1810,589,470
60.118361,5.056917,2022,6,"Norway","MATERIAL_SAMPLE",NA,NA,NA,572,475,469,427,6337,1810,589,470
60.099194,5.199611,2022,6,"Norway","MATERIAL_SAMPLE",NA,NA,NA,561,468,458,421,6327,1806,578,463
60.0858,5.25753,2022,7,"Norway","MATERIAL_SAMPLE",60.15,5.25000000000001,7.16,573,469,470,424,6339,1810,590,463
60.0858,5.25753,2022,7,"Norway","MATERIAL_SAMPLE",60.15,5.25000000000001,7.16,573,469,470,424,6339,1810,590,463
60.085796,5.257528,2022,7,"Norway","MATERIAL_SAMPLE",60.15,5.25000000000001,7.16,573,469,470,424,6339,1810,590,463
59.5856,5.18186,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,504,434,401,376,6272,1752,521,435
59.5856,5.18186,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,504,434,401,376,6272,1752,521,435
59.5856,5.18186,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,504,434,401,376,6272,1752,521,435
59.5856,5.18186,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,504,434,401,376,6272,1752,521,435
59.585567,5.181859,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,504,434,401,376,6272,1752,521,435
59.585567,5.181859,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,504,434,401,376,6272,1752,521,435
59.585583,5.181861,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,504,434,401,376,6272,1752,521,435
59.585583,5.181861,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,504,434,401,376,6272,1752,521,435
60.085806,5.257528,2022,7,"Norway","MATERIAL_SAMPLE",60.15,5.25000000000001,7.16,573,469,470,424,6339,1810,590,463
59.585583,5.181861,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,504,434,401,376,6272,1752,521,435
59.585583,5.181861,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,504,434,401,376,6272,1752,521,435
60.085806,5.257528,2022,7,"Norway","MATERIAL_SAMPLE",60.15,5.25000000000001,7.16,573,469,470,424,6339,1810,590,463
60.085806,5.257528,2022,7,"Norway","MATERIAL_SAMPLE",60.15,5.25000000000001,7.16,573,469,470,424,6339,1810,590,463
59.585583,5.181861,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,504,434,401,376,6272,1752,521,435
59.585583,5.181861,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,504,434,401,376,6272,1752,521,435
59.585583,5.181861,2022,7,"Norway","MATERIAL_SAMPLE",NA,NA,NA,504,434,401,376,6272,1752,521,435
69.635,17.999,2022,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1836,1419,1733,1485,7524,2823,1853,1367
69.634,18.021,2022,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1839,1420,1736,1485,7528,2823,1856,1367
69.868,18.922,2022,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1895,1455,1793,1523,7585,2854,1913,1402
69.868,18.922,2022,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1895,1455,1793,1523,7585,2854,1913,1402
69.635,17.999,2022,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1836,1419,1733,1485,7524,2823,1853,1367
69.635,17.999,2022,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1836,1419,1733,1485,7524,2823,1853,1367
69.635361,17.998944,2022,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1836,1419,1733,1485,7524,2823,1853,1367
69.635361,17.998944,2022,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1836,1419,1733,1485,7524,2823,1853,1367
69.777472,18.531,2022,8,"Norway","MATERIAL_SAMPLE",69.85,18.55,8.11,1868,1449,1766,1515,7558,2850,1886,1396
69.777472,18.531,2022,8,"Norway","MATERIAL_SAMPLE",69.85,18.55,8.11,1868,1449,1766,1515,7558,2850,1886,1396
69.867972,18.921667,2022,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1895,1455,1793,1523,7585,2854,1913,1402
69.777472,18.531,2022,8,"Norway","MATERIAL_SAMPLE",69.85,18.55,8.11,1868,1449,1766,1515,7558,2850,1886,1396
69.867972,18.921667,2022,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1895,1455,1793,1523,7585,2854,1913,1402
59.677,10.622,2021,6,"Norway","MATERIAL_SAMPLE",59.75,10.55,9.08,Inf,280,Inf,329,Inf,1707,Inf,240
59.677,10.622,2021,6,"Norway","MATERIAL_SAMPLE",59.75,10.55,9.08,Inf,280,Inf,329,Inf,1707,Inf,240
59.677,10.622,2021,6,"Norway","MATERIAL_SAMPLE",59.75,10.55,9.08,Inf,280,Inf,329,Inf,1707,Inf,240
59.677,10.622,2021,6,"Norway","MATERIAL_SAMPLE",59.75,10.55,9.08,Inf,280,Inf,329,Inf,1707,Inf,240
59.677222,10.622306,2021,6,"Norway","MATERIAL_SAMPLE",59.75,10.55,9.06,Inf,280,Inf,329,Inf,1707,Inf,240
59.677222,10.622306,2021,6,"Norway","MATERIAL_SAMPLE",59.75,10.55,9.06,Inf,280,Inf,329,Inf,1707,Inf,240
59.677222,10.622306,2021,6,"Norway","MATERIAL_SAMPLE",59.75,10.55,9.06,Inf,280,Inf,329,Inf,1707,Inf,240
59.677222,10.622306,2021,6,"Norway","MATERIAL_SAMPLE",59.75,10.55,9.06,Inf,280,Inf,329,Inf,1707,Inf,240
59.677222,10.622306,2021,6,"Norway","MATERIAL_SAMPLE",59.75,10.55,9.06,Inf,280,Inf,329,Inf,1707,Inf,240
59.677222,10.622306,2021,6,"Norway","MATERIAL_SAMPLE",59.75,10.55,9.06,Inf,280,Inf,329,Inf,1707,Inf,240
59.677222,10.622306,2021,6,"Norway","MATERIAL_SAMPLE",59.75,10.55,9.06,Inf,280,Inf,329,Inf,1707,Inf,240
59.67721,10.622293,2021,7,"Norway","MATERIAL_SAMPLE",59.75,10.55,9.06,Inf,280,Inf,329,Inf,1707,Inf,240
59.677222,10.622306,2021,7,"Norway","MATERIAL_SAMPLE",59.75,10.55,9.06,Inf,280,Inf,329,Inf,1707,Inf,240
59.677222,10.622306,2021,7,"Norway","MATERIAL_SAMPLE",59.75,10.55,9.06,Inf,280,Inf,329,Inf,1707,Inf,240
63.44,10.624,2021,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1168,689,1065,734,6928,2116,1185,645
63.518,9.113,2021,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1068,706,966,737,6828,2132,1086,666
63.518,9.113,2021,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1068,706,966,737,6828,2132,1086,666
63.639222,9.68525,2021,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1098,716,995,751,6858,2142,1115,673
63.639222,9.68525,2021,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1098,716,995,751,6858,2142,1115,673
63.517972,9.112694,2021,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1068,706,966,737,6828,2132,1086,666
63.517472,9.112917,2021,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1068,706,966,737,6828,2132,1086,666
63.517472,9.112917,2021,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1068,706,966,737,6828,2132,1086,666
63.440167,10.624278,2021,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1168,690,1065,734,6928,2116,1185,645
63.517972,9.112694,2021,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1068,706,966,737,6828,2132,1086,666
63.517972,9.112694,2021,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1068,706,966,737,6828,2132,1086,666
63.517972,9.112694,2021,8,"Norway","MATERIAL_SAMPLE",NA,NA,NA,1068,706,966,737,6828,2132,1086,666
60.2032,5.04224,2020,5,"Norway","MATERIAL_SAMPLE",60.15,5.05000000000001,5.94,572,478,469,430,6337,1814,589,473
60.25578,5.23842,2019,3,"Norway","MATERIAL_SAMPLE",NA,NA,NA,584,478,481,434,6350,1822,601,470
63.5936,9.53722,2016,10,"Norway","MATERIAL_SAMPLE",63.65,9.55000000000001,6.31,1093,718,990,752,6853,2144,1110,676
63.5936,9.53722,2016,10,"Norway","MATERIAL_SAMPLE",63.65,9.55000000000001,6.31,1093,718,990,752,6853,2144,1110,676
58.964775,-3.294527,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,915,870,812,766,5965,1933,932,890
58.964775,-3.294527,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,915,870,812,766,5965,1933,932,890
58.964775,-3.294527,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,915,870,812,766,5965,1933,932,890
58.964775,-3.294527,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,915,870,812,766,5965,1933,932,890
58.987687,-2.957954,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,900,852,797,748,5996,1928,917,871
58.987687,-2.957954,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,900,852,797,748,5996,1928,917,871
58.987687,-2.957954,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,900,852,797,748,5996,1928,917,871
58.987687,-2.957954,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,900,852,797,748,5996,1928,917,871
59.323119,-2.976006,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.35,-3.04999999999999,5.16,918,862,815,762,5994,1957,935,879
59.323119,-2.976006,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.35,-3.04999999999999,5.16,918,862,815,762,5994,1957,935,879
59.323119,-2.976006,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.35,-3.04999999999999,5.16,918,862,815,762,5994,1957,935,879
59.323119,-2.976006,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.35,-3.04999999999999,5.16,918,862,815,762,5994,1957,935,879
58.987687,-2.957954,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,900,852,797,748,5996,1928,917,871
58.987687,-2.957954,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,900,852,797,748,5996,1928,917,871
58.845033,-3.191483,2015,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1919,922,883
58.845033,-3.191483,2015,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1919,922,883
58.845033,-3.191483,2015,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1919,922,883
58.845033,-3.191483,2015,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1919,922,883
58.8495,-3.012833,2015,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,899,853,796,747,5973,1913,916,873
58.8495,-3.012833,2015,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,899,853,796,747,5973,1913,916,873
58.845033,-3.191483,2015,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1919,922,883
58.845033,-3.191483,2015,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1919,922,883
58.856917,-3.103781,2015,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,858,802,752,5967,1917,922,878
58.856917,-3.103781,2015,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,858,802,752,5967,1917,922,878
58.8495,-3.012833,2015,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,899,853,796,747,5973,1913,916,873
58.8495,-3.012833,2015,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,899,853,796,747,5973,1913,916,873
58.987687,-2.957954,2015,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,900,852,797,748,5996,1928,917,871
58.987687,-2.957954,2015,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,900,852,797,748,5996,1928,917,871
58.987687,-2.957954,2015,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,900,852,797,748,5996,1928,917,871
58.987687,-2.957954,2015,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,900,852,797,748,5996,1928,917,871
58.900833,-3.088833,2015,8,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",58.85,-3.04999999999999,6.08,899,855,796,749,5973,1914,916,875
58.900833,-3.088833,2015,8,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",58.85,-3.04999999999999,6.08,899,855,796,749,5973,1914,916,875
58.907166,-3.054833,2015,8,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",58.85,-3.04999999999999,6.37,899,855,796,749,5973,1914,916,875
58.907166,-3.054833,2015,8,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",58.85,-3.04999999999999,6.37,899,855,796,749,5973,1914,916,875
60.456117,-1.283426,2014,1,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,856,799,754,717,6147,1999,874,806
58.845033,-3.191483,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1919,922,883
58.845033,-3.191483,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1919,922,883
58.845033,-3.191483,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1919,922,883
58.845033,-3.191483,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,863,802,757,5967,1919,922,883
58.8495,-3.012833,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,899,853,796,747,5973,1913,916,873
58.8495,-3.012833,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,899,853,796,747,5973,1913,916,873
58.8495,-3.012833,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,899,853,796,747,5973,1913,916,873
58.8495,-3.012833,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,899,853,796,747,5973,1913,916,873
58.856917,-3.103783,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,858,802,752,5967,1917,922,878
58.856917,-3.103783,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,858,802,752,5967,1917,922,878
58.856917,-3.103783,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,858,802,752,5967,1917,922,878
58.856917,-3.103783,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,858,802,752,5967,1917,922,878
58.984845,-2.959667,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,7.27,900,852,797,748,5996,1928,917,871
58.984845,-2.959667,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,7.27,900,852,797,748,5996,1928,917,871
58.856917,-3.103783,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,858,802,752,5967,1917,922,878
58.856917,-3.103783,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,905,858,802,752,5967,1917,922,878
58.964401,-3.294252,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,915,870,812,766,5965,1933,932,890
58.964401,-3.294252,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,915,870,812,766,5965,1933,932,890
58.984845,-2.959667,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,7.27,900,852,797,748,5996,1928,917,871
58.984845,-2.959667,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,7.27,900,852,797,748,5996,1928,917,871
58.964401,-3.294252,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,915,870,812,766,5965,1933,932,890
58.964401,-3.294252,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,915,870,812,766,5965,1933,932,890
58.964775,-3.294527,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,915,870,812,766,5965,1933,932,890
58.964775,-3.294527,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,915,870,812,766,5965,1933,932,890
58.987687,-2.957954,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,900,852,797,748,5996,1928,917,871
58.987687,-2.957954,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,900,852,797,748,5996,1928,917,871
58.986969,-2.957899,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,7.03,900,852,797,748,5996,1928,917,871
58.986969,-2.957899,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,7.03,900,852,797,748,5996,1928,917,871
59.323119,-2.976006,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.35,-3.04999999999999,5.16,918,862,815,762,5994,1957,935,879
59.323119,-2.976006,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.35,-3.04999999999999,5.16,918,862,815,762,5994,1957,935,879
59.32304,-2.975775,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.35,-3.04999999999999,5.17,918,862,815,762,5994,1957,935,879
59.32304,-2.975775,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.35,-3.04999999999999,5.17,918,862,815,762,5994,1957,935,879
58.987687,-2.957954,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,900,852,797,748,5996,1928,917,871
58.987687,-2.957954,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,900,852,797,748,5996,1928,917,871
59.323119,-2.976006,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.35,-3.04999999999999,5.16,918,862,815,762,5994,1957,935,879
59.323119,-2.976006,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.35,-3.04999999999999,5.16,918,862,815,762,5994,1957,935,879
58.9581,-2.973333,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,10.32,900,852,797,748,5996,1928,917,871
58.9581,-2.973333,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,10.32,900,852,797,748,5996,1928,917,871
58.893333,-2.912,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,893,847,791,742,5979,1913,911,868
58.893333,-2.912,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,893,847,791,742,5979,1913,911,868
58.8425,-2.918,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,893,847,791,742,5979,1909,911,868
58.8425,-2.918,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,893,847,791,742,5979,1909,911,868
