"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Gdynia_seaway","Gdynia_geodesic","TZS_seaway","TZS_geodesic"
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.89266,5.69028,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88886,3.66787,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,52.89,1558,1052,1987,1536
50.88444,5.65323,2022,6,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.14331,3.29334,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,25.08,1576,1096,2006,1570
51.16933,4.83337,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,45.34,1563,1026,1992,1517
51.16939,4.83337,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,45.34,1563,1026,1992,1517
51.06318,4.43056,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,34.32,1563,1026,1992,1517
51.34926,4.95466,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,48.99,1563,1026,1992,1517
51.20224,4.75056,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,38.54,1563,1026,1992,1517
51.12844,3.34473,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,28.15,1576,1096,2006,1570
51.02733,3.69677,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,3.85000000000001,37.48,1558,1052,1987,1536
51.25274,4.50761,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,20.94,1563,1026,1992,1517
51.26261,4.51231,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,20.69,1563,1026,1992,1517
51.27129,4.5194,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,20.69,1563,1026,1992,1517
51.26164,4.51208,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,20.72,1563,1026,1992,1517
51.26946,4.3004,2022,6,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,9.63,1563,1026,1992,1517
51.407452,7.077255,2022,6,"Germany","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
57.70088,11.95742,2022,6,"Sweden","HUMAN_OBSERVATION",57.55,11.85,17.97,661,546,1090,707
57.98844,11.54267,2022,6,"Sweden","HUMAN_OBSERVATION",58.05,11.55,6.87,719,595,1149,701
55.35449,13.2292,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,394,362,823,779
57.34289,17.11271,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,337,336,464,452
58.01622,16.78781,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,418,413,451,424
58.66989,17.06733,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,481,480,406,376
58.44144,16.80062,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,460,459,426,400
58.61479,16.91809,2022,6,"Sweden","HUMAN_OBSERVATION",58.55,16.95,7.45,470,468,416,387
57.56597,16.7068,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,366,367,477,456
58.72337,17.48072,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,488,481,378,351
58.72337,17.48072,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,488,481,378,351
58.90784,18.2242,2022,6,"Sweden","HUMAN_OBSERVATION",58.95,18.15,6.34,507,502,329,306
57.70614,18.80943,2022,6,"Sweden","HUMAN_OBSERVATION",57.65,18.85,6.7,358,357,353,353
58.69336,17.05613,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,481,483,406,375
57.42223,16.66601,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,467
57.42062,16.66438,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,468
57.42028,16.67032,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,467
57.41817,16.68257,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,467
57.42223,16.66601,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,467
57.42062,16.66438,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,468
57.42028,16.67032,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,467
57.41817,16.68257,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,467
57.42223,16.66601,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,467
57.42062,16.66438,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,468
57.42028,16.67032,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,467
57.41817,16.68257,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,467
57.42049,16.68917,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,466
57.41886,16.68794,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,467
57.41667,16.68449,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,352,487,467
57.41559,16.68388,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,352,487,467
57.42223,16.66601,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,467
57.42062,16.66438,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,468
57.42049,16.68917,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,466
57.42028,16.67032,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,467
57.41886,16.68794,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,467
57.41817,16.68257,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,353,487,467
57.41667,16.68449,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,352,487,467
57.41559,16.68388,2022,6,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,358,352,487,467
55.692613,37.781687,2022,7,"Russian Federation","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
48.440201,35.070854,2022,7,"Ukraine","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
60.629469,28.568423,2022,7,"Russian Federation","HUMAN_OBSERVATION",NA,NA,NA,963,907,331,307
49.401004,6.275279,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
49.401004,6.275279,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
55.785888,21.069626,2022,7,"Lithuania","HUMAN_OBSERVATION",NA,NA,NA,212,214,483,470
49.994542,8.004567,2022,7,"Germany","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
49.961598,8.331499,2022,7,"Germany","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
43.741567,6.172245,2022,7,"France","HUMAN_OBSERVATION",43.35,6.75000000000001,63.82,5322,1507,5751,2148
51.848539,6.476495,2022,7,"Germany","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
56.006567,36.821128,2022,7,"Russian Federation","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
49.998255,8.033097,2022,7,"Germany","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
44.22049,28.646559,2022,7,"Romania","HUMAN_OBSERVATION",NA,NA,NA,Inf,1347,Inf,1776
45.286416,36.419679,2022,7,"Ukraine","HUMAN_OBSERVATION",NA,NA,NA,Inf,1626,Inf,1842
55.122164,53.693116,2022,7,"Russian Federation","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
46.653652,37.787231,2022,7,"Russian Federation","HUMAN_OBSERVATION",46.65,37.85,4.81,Inf,1606,Inf,1754
48.578864,7.746061,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
47.566147,7.583428,2022,7,"Switzerland","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
48.945462,8.137118,2022,7,"France","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
54.481568,10.068471,2022,7,"Germany","HUMAN_OBSERVATION",54.55,10.05,7.71,593,557,1054,989
52.4,6.1,2022,7,"Netherlands","HUMAN_OBSERVATION",53.15,5.35000000000001,97.58,1332,887,1761,1324
51.65,5.3,2022,7,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,102.8,1427,961,1857,1416
52.35,5.25,2022,7,"Netherlands","HUMAN_OBSERVATION",52.75,4.65000000000001,60.27,1393,944,1823,1389
51.7,4.85,2022,7,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,70.17,1452,981,1881,1441
51.701998,7.910602,2022,7,"Germany","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.65,5.35,2022,7,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,104.55,1427,961,1857,1416
52.45,4.85,2022,7,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,20.35,1427,961,1857,1416
52.35,4.8,2022,7,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,20.3,1427,961,1857,1416
52.35,4.8,2022,7,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,20.3,1427,961,1857,1416
52.35,4.8,2022,7,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,20.3,1427,961,1857,1416
52.6,5.4,2022,7,"Netherlands","HUMAN_OBSERVATION",52.95,5.05000000000001,45.54,1360,912,1790,1354
51.65,5.3,2022,7,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,102.8,1427,961,1857,1416
52,6.1,2022,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
52.1,4.6,2022,7,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,23.88,1452,981,1881,1441
51.95,5.85,2022,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.95,5.85,2022,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.85,5.8,2022,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
52.3,5,2022,7,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,34.84,1427,961,1857,1416
51.95,5.7,2022,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
51.95,5.7,2022,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,NA,NA,NA,NA
52.15,4.4,2022,7,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,11.64,1452,981,1881,1441
52.4,5.05,2022,7,"Netherlands","HUMAN_OBSERVATION",52.75,4.65000000000001,47.44,1393,944,1823,1389
51.85,4.6,2022,7,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,41.12,1464,992,1893,1454
52.1,4.6,2022,7,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,23.88,1452,981,1881,1441
51.8,4.05,2022,7,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1511,1019,1941,1491
